"","folder","ess_likelihood","tree","best_or_gen"
"48","data/0.2-0-1-0.15/22",20,"twin","best"
"49","data/0.2-0-1-0.2/33",717,"true","gen"
"50","data/0.2-0-1-0.2/33",546,"true","best"
"51","data/0.2-0-1-0.2/33",571,"twin","gen"
"52","data/0.2-0-1-0.2/33",426,"twin","best"
"53","data/0.2-0-1-0.2/34",577,"true","gen"
"54","data/0.2-0-1-0.2/34",397,"true","best"
"55","data/0.2-0-1-0.2/34",675,"twin","gen"
"56","data/0.2-0-1-0.2/34",558,"twin","best"
"57","data/0.2-0-1.5-0.1/13",841,"true","gen"
"58","data/0.2-0-1.5-0.1/13",12,"true","best"
"59","data/0.2-0-1.5-0.1/13",3,"twin","gen"
"60","data/0.2-0-1.5-0.1/13",3,"twin","best"
"61","data/0.2-0-1.5-0.1/14",3,"true","gen"
"62","data/0.2-0-1.5-0.1/14",388,"true","best"
"63","data/0.2-0-1.5-0.1/14",3,"twin","gen"
"64","data/0.2-0-1.5-0.1/14",13,"twin","best"
"65","data/0.2-0-1.5-0.15/25",710,"true","gen"
"66","data/0.2-0-1.5-0.15/25",901,"true","best"
"67","data/0.2-0-1.5-0.15/25",844,"twin","gen"
"68","data/0.2-0-1.5-0.15/25",840,"twin","best"
"69","data/0.2-0-1.5-0.15/26",678,"true","gen"
"70","data/0.2-0-1.5-0.15/26",4,"true","best"
"71","data/0.2-0-1.5-0.15/26",3,"twin","gen"
"72","data/0.2-0-1.5-0.15/26",26,"twin","best"
"73","data/0.2-0-1.5-0.2/37",376,"true","gen"
"74","data/0.2-0-1.5-0.2/37",355,"true","best"
"75","data/0.2-0-1.5-0.2/37",473,"twin","gen"
"76","data/0.2-0-1.5-0.2/37",434,"twin","best"
"77","data/0.2-0-1.5-0.2/38",820,"true","gen"
"78","data/0.2-0-1.5-0.2/38",11,"true","best"
"79","data/0.2-0-1.5-0.2/38",19,"twin","gen"
"80","data/0.2-0-1.5-0.2/38",14,"twin","best"
"81","data/0.2-0.1-0-0/3",829,"true","gen"
"82","data/0.2-0.1-0-0/3",353,"true","best"
"83","data/0.2-0.1-0-0/3",17,"twin","gen"
"84","data/0.2-0.1-0-0/3",901,"twin","best"
"85","data/0.2-0.1-0-0/4",901,"true","gen"
"86","data/0.2-0.1-0-0/4",177,"true","best"
"87","data/0.2-0.1-0-0/4",706,"twin","gen"
"88","data/0.2-0.1-0-0/4",91,"twin","best"
"89","data/0.2-0.1-0.5-0.1/7",901,"true","gen"
"90","data/0.2-0.1-0.5-0.1/7",752,"true","best"
"91","data/0.2-0.1-0.5-0.1/7",901,"twin","gen"
"92","data/0.2-0.1-0.5-0.1/7",901,"twin","best"
"93","data/0.2-0.1-0.5-0.1/8",678,"true","gen"
"94","data/0.2-0.1-0.5-0.1/8",136,"true","best"
"95","data/0.2-0.1-0.5-0.1/8",753,"twin","gen"
"96","data/0.2-0.1-0.5-0.1/8",856,"twin","best"
"97","data/0.2-0.1-0.5-0.15/19",574,"true","gen"
"98","data/0.2-0.1-0.5-0.15/19",21,"true","best"
"99","data/0.2-0.1-0.5-0.15/19",4,"twin","gen"
"100","data/0.2-0.1-0.5-0.15/19",245,"twin","best"
"101","data/0.2-0.1-0.5-0.15/20",627,"true","gen"
"102","data/0.2-0.1-0.5-0.15/20",181,"true","best"
"103","data/0.2-0.1-0.5-0.15/20",521,"twin","gen"
"104","data/0.2-0.1-0.5-0.15/20",750,"twin","best"
"105","data/0.2-0.1-0.5-0.2/31",787,"true","gen"
"106","data/0.2-0.1-0.5-0.2/31",313,"true","best"
"107","data/0.2-0.1-0.5-0.2/31",6,"twin","gen"
"108","data/0.2-0.1-0.5-0.2/31",725,"twin","best"
"109","data/0.2-0.1-0.5-0.2/32",901,"true","gen"
"110","data/0.2-0.1-0.5-0.2/32",901,"true","best"
"111","data/0.2-0.1-0.5-0.2/32",901,"twin","gen"
"112","data/0.2-0.1-0.5-0.2/32",901,"twin","best"
"113","data/0.2-0.1-1-0.1/11",886,"true","gen"
"114","data/0.2-0.1-1-0.1/11",168,"true","best"
"115","data/0.2-0.1-1-0.1/11",787,"twin","gen"
"116","data/0.2-0.1-1-0.1/11",901,"twin","best"
"117","data/0.2-0.1-1-0.1/12",17,"true","gen"
"118","data/0.2-0.1-1-0.1/12",831,"true","best"
"119","data/0.2-0.1-1-0.1/12",4,"twin","gen"
"120","data/0.2-0.1-1-0.1/12",3,"twin","best"
"121","data/0.2-0.1-1-0.15/23",887,"true","gen"
"122","data/0.2-0.1-1-0.15/23",203,"true","best"
"123","data/0.2-0.1-1-0.15/23",807,"twin","gen"
"124","data/0.2-0.1-1-0.15/23",842,"twin","best"
"125","data/0.2-0.1-1-0.15/24",718,"true","gen"
"126","data/0.2-0.1-1-0.15/24",819,"true","best"
"127","data/0.2-0.1-1-0.15/24",519,"twin","gen"
"128","data/0.2-0.1-1-0.15/24",611,"twin","best"
"129","data/0.2-0.1-1-0.2/35",901,"true","gen"
"130","data/0.2-0.1-1-0.2/35",901,"true","best"
"131","data/0.2-0.1-1-0.2/35",901,"twin","gen"
"132","data/0.2-0.1-1-0.2/35",884,"twin","best"
"133","data/0.2-0.1-1-0.2/36",689,"true","gen"
"134","data/0.2-0.1-1-0.2/36",498,"true","best"
"135","data/0.2-0.1-1-0.2/36",426,"twin","gen"
"136","data/0.2-0.1-1-0.2/36",29,"twin","best"
"137","data/0.2-0.1-1.5-0.1/15",835,"true","gen"
"138","data/0.2-0.1-1.5-0.1/15",764,"true","best"
"139","data/0.2-0.1-1.5-0.1/15",709,"twin","gen"
"140","data/0.2-0.1-1.5-0.1/15",346,"twin","best"
"141","data/0.2-0.1-1.5-0.1/16",867,"true","gen"
"142","data/0.2-0.1-1.5-0.1/16",291,"true","best"
"143","data/0.2-0.1-1.5-0.1/16",701,"twin","gen"
"144","data/0.2-0.1-1.5-0.1/16",320,"twin","best"
"145","data/0.2-0.1-1.5-0.15/27",65,"true","gen"
"146","data/0.2-0.1-1.5-0.15/27",254,"true","best"
"147","data/0.2-0.1-1.5-0.15/27",125,"twin","gen"
"148","data/0.2-0.1-1.5-0.15/27",3,"twin","best"
"149","data/0.2-0.1-1.5-0.15/28",901,"true","gen"
"150","data/0.2-0.1-1.5-0.15/28",901,"true","best"
"151","data/0.2-0.1-1.5-0.15/28",807,"twin","gen"
"152","data/0.2-0.1-1.5-0.15/28",702,"twin","best"
"153","data/0.2-0.1-1.5-0.2/39",510,"true","gen"
"154","data/0.2-0.1-1.5-0.2/39",569,"true","best"
"155","data/0.2-0.1-1.5-0.2/39",549,"twin","gen"
"156","data/0.2-0.1-1.5-0.2/39",6,"twin","best"
"157","data/0.2-0.1-1.5-0.2/40",3,"true","gen"
"158","data/0.2-0.1-1.5-0.2/40",252,"true","best"
"159","data/0.2-0.1-1.5-0.2/40",6,"twin","gen"
"160","data/0.2-0.1-1.5-0.2/40",3,"twin","best"
