"","log_filename","param_filename","status","lowest_ess","gen_model_ess","lambda","mu","nu","q","crown_age"
"959","/home/richel/data/razzo_project_20191009/run_r_cmd_7961114.log","/home/richel/data/razzo_project_20191009/data/0.2-0-1-0.15/25/parameters.RDa","COMPLETED",2.84596447563789,3.49952933703873,0.2,0,1,0.15,2
"960","/home/richel/data/razzo_project_20191009/run_r_cmd_7961115.log","/home/richel/data/razzo_project_20191009/data/0.2-0-1-0.15/26/parameters.RDa","COMPLETED",2.95881325551438,3.11487834465036,0.2,0,1,0.15,2
"961","/home/richel/data/razzo_project_20191009/run_r_cmd_7961116.log","/home/richel/data/razzo_project_20191009/data/0.2-0-0.5-0.15/21/parameters.RDa","COMPLETED",2.77151170155992,2.77151170155992,0.2,0,0.5,0.15,2
"962","/home/richel/data/razzo_project_20191009/run_r_cmd_7961117.log","/home/richel/data/razzo_project_20191009/data/0.2-0-0.5-0.15/22/parameters.RDa","COMPLETED",4.55655721512742,5.29187874884991,0.2,0,0.5,0.15,2
"963","/home/richel/data/razzo_project_20191009/run_r_cmd_7961118.log","/home/richel/data/razzo_project_20191009/data/0.2-0-1-0.2/42/parameters.RDa","COMPLETED",4.58603314837266,4.58603314837266,0.2,0,1,0.2,2
"964","/home/richel/data/razzo_project_20191009/run_r_cmd_7961119.log","/home/richel/data/razzo_project_20191009/data/0.2-0-1-0.2/41/parameters.RDa","COMPLETED",4.24272121703878,4.24272121703878,0.2,0,1,0.2,2
"965","/home/richel/data/razzo_project_20191009/run_r_cmd_7961120.log","/home/richel/data/razzo_project_20191009/data/0.2-0-1-0.1/10/parameters.RDa","COMPLETED",3.53401022171347,3.78171914213006,0.2,0,1,0.1,2
"966","/home/richel/data/razzo_project_20191009/run_r_cmd_7961121.log","/home/richel/data/razzo_project_20191009/data/0.2-0-1-0.1/9/parameters.RDa","COMPLETED",2.79549053802815,3.79663252313188,0.2,0,1,0.1,2
"967","/home/richel/data/razzo_project_20191009/run_r_cmd_7961122.log","/home/richel/data/razzo_project_20191009/data/0.2-0-2-0.15/30/parameters.RDa","COMPLETED",4.8958008973821,5.1709999377655,0.2,0,2,0.15,2
"968","/home/richel/data/razzo_project_20191009/run_r_cmd_7961123.log","/home/richel/data/razzo_project_20191009/data/0.2-0-2-0.15/29/parameters.RDa","COMPLETED",4.08932170868812,4.08932170868812,0.2,0,2,0.15,2
"969","/home/richel/data/razzo_project_20191009/run_r_cmd_7961124.log","/home/richel/data/razzo_project_20191009/data/0.2-0.15-1-0.2/44/parameters.RDa","COMPLETED",2.74226182093279,2.74226182093279,0.2,0.15,1,0.2,2
"970","/home/richel/data/razzo_project_20191009/run_r_cmd_7961125.log","/home/richel/data/razzo_project_20191009/data/0.2-0.15-1-0.2/43/parameters.RDa","COMPLETED",3.54146396944994,3.54146396944994,0.2,0.15,1,0.2,2
"971","/home/richel/data/razzo_project_20191009/run_r_cmd_7961126.log","/home/richel/data/razzo_project_20191009/data/0.2-0.15-0-0.2/35/parameters.RDa","COMPLETED",3.69077003549947,4.0423701036017,0.2,0.15,0,0.2,2
"972","/home/richel/data/razzo_project_20191009/run_r_cmd_7961127.log","/home/richel/data/razzo_project_20191009/data/0.2-0.15-0-0.2/36/parameters.RDa","COMPLETED",4.85073355156216,8.9477997529144,0.2,0.15,0,0.2,2
"973","/home/richel/data/razzo_project_20191010/run_r_cmd_7961145.log","/home/richel/data/razzo_project_20191010/data/0.2-0-0.5-0.1/5/parameters.RDa","COMPLETED",3.8870254307056,5.20414838292006,0.2,0,0.5,0.1,3
"974","/home/richel/data/razzo_project_20191010/run_r_cmd_7961146.log","/home/richel/data/razzo_project_20191010/data/0.2-0-0.5-0.1/6/parameters.RDa","COMPLETED",4.76705675107661,7.90575020471506,0.2,0,0.5,0.1,3
"975","/home/richel/data/razzo_project_20191010/run_r_cmd_7961147.log","/home/richel/data/razzo_project_20191010/data/0.2-0-2-0.2/45/parameters.RDa","COMPLETED",3.49875323031265,4.25070137585889,0.2,0,2,0.2,3
"976","/home/richel/data/razzo_project_20191010/run_r_cmd_7961148.log","/home/richel/data/razzo_project_20191010/data/0.2-0-2-0.2/46/parameters.RDa","COMPLETED",8.14562786552042,8.14562786552042,0.2,0,2,0.2,3
"977","/home/richel/data/razzo_project_20191010/run_r_cmd_7961149.log","/home/richel/data/razzo_project_20191010/data/0.2-0-2-0.1/13/parameters.RDa","COMPLETED",4.55047605617133,6.01796194097134,0.2,0,2,0.1,3
"978","/home/richel/data/razzo_project_20191010/run_r_cmd_7961150.log","/home/richel/data/razzo_project_20191010/data/0.2-0-2-0.1/14/parameters.RDa","COMPLETED",8.35978547679073,8.35978547679073,0.2,0,2,0.1,3
"979","/home/richel/data/razzo_project_20191010/run_r_cmd_7961151.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-0.5-0.1/8/parameters.RDa","COMPLETED",4.91716311611995,5.46424842037362,0.2,0.15,0.5,0.1,3
"980","/home/richel/data/razzo_project_20191010/run_r_cmd_7961152.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-0.5-0.1/7/parameters.RDa","COMPLETED",5.38865735800318,5.38865735800318,0.2,0.15,0.5,0.1,3
"981","/home/richel/data/razzo_project_20191010/run_r_cmd_7961153.log","/home/richel/data/razzo_project_20191010/data/0.2-0-0-0.2/33/parameters.RDa","COMPLETED",2.92916226046053,3.35187293784765,0.2,0,0,0.2,3
"982","/home/richel/data/razzo_project_20191010/run_r_cmd_7961154.log","/home/richel/data/razzo_project_20191010/data/0.2-0-0-0.2/34/parameters.RDa","COMPLETED",2.87995129271909,2.87995129271909,0.2,0,0,0.2,3
"983","/home/richel/data/razzo_project_20191010/run_r_cmd_7961155.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-2-0.2/47/parameters.RDa","COMPLETED",8.39486053328448,8.39486053328448,0.2,0.15,2,0.2,3
"984","/home/richel/data/razzo_project_20191010/run_r_cmd_7961156.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-2-0.2/48/parameters.RDa","COMPLETED",3.14376601024528,4.98891742377889,0.2,0.15,2,0.2,3
"985","/home/richel/data/razzo_project_20191010/run_r_cmd_7961157.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-0-0.15/19/parameters.RDa","COMPLETED",2.79373717506909,2.86843326397153,0.2,0.15,0,0.15,3
"986","/home/richel/data/razzo_project_20191010/run_r_cmd_7961158.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-0-0.15/20/parameters.RDa","COMPLETED",2.80872007853891,2.80872007853891,0.2,0.15,0,0.15,3
"987","/home/richel/data/razzo_project_20191010/run_r_cmd_7961159.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-2-0.1/16/parameters.RDa","COMPLETED",4.6054735322039,6.10709405520568,0.2,0.15,2,0.1,3
"988","/home/richel/data/razzo_project_20191010/run_r_cmd_7961160.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-2-0.1/15/parameters.RDa","COMPLETED",2.80720480874059,2.80720480874059,0.2,0.15,2,0.1,3
"989","/home/richel/data/razzo_project_20191010/run_r_cmd_7961161.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-2-0.15/32/parameters.RDa","COMPLETED",6.72337750824825,9.58475905869791,0.2,0.15,2,0.15,3
"990","/home/richel/data/razzo_project_20191010/run_r_cmd_7961162.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-2-0.15/31/parameters.RDa","COMPLETED",5.40656037096277,7.53826728506238,0.2,0.15,2,0.15,3
"991","/home/richel/data/razzo_project_20191010/run_r_cmd_7961163.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-1-0.1/12/parameters.RDa","COMPLETED",2.89737461949431,2.89737461949431,0.2,0.15,1,0.1,3
"992","/home/richel/data/razzo_project_20191010/run_r_cmd_7961164.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-1-0.1/11/parameters.RDa","COMPLETED",3.95817981278363,3.95817981278363,0.2,0.15,1,0.1,3
"993","/home/richel/data/razzo_project_20191010/run_r_cmd_7961165.log","/home/richel/data/razzo_project_20191010/data/0.2-0-0-0.1/1/parameters.RDa","COMPLETED",2.93742069992441,3.01737206465332,0.2,0,0,0.1,3
"994","/home/richel/data/razzo_project_20191010/run_r_cmd_7961166.log","/home/richel/data/razzo_project_20191010/data/0.2-0-0-0.1/2/parameters.RDa","COMPLETED",2.79275860738308,2.79275860738308,0.2,0,0,0.1,3
"995","/home/richel/data/razzo_project_20191010/run_r_cmd_7961167.log","/home/richel/data/razzo_project_20191010/data/0.2-0-0-0.15/18/parameters.RDa","COMPLETED",2.85619484921717,3.74617281780516,0.2,0,0,0.15,3
"996","/home/richel/data/razzo_project_20191010/run_r_cmd_7961168.log","/home/richel/data/razzo_project_20191010/data/0.2-0-0-0.15/17/parameters.RDa","COMPLETED",2.795312982825,2.94171034435442,0.2,0,0,0.15,3
"997","/home/richel/data/razzo_project_20191010/run_r_cmd_7961169.log","/home/richel/data/razzo_project_20191010/data/0.2-0-0.5-0.2/37/parameters.RDa","COMPLETED",5.23733224588122,5.30756990129398,0.2,0,0.5,0.2,3
"998","/home/richel/data/razzo_project_20191010/run_r_cmd_7961170.log","/home/richel/data/razzo_project_20191010/data/0.2-0-0.5-0.2/38/parameters.RDa","COMPLETED",2.99169113932377,3.04422835390883,0.2,0,0.5,0.2,3
"999","/home/richel/data/razzo_project_20191010/run_r_cmd_7961171.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-1-0.15/28/parameters.RDa","COMPLETED",2.78751491066454,2.78751491066454,0.2,0.15,1,0.15,3
"1000","/home/richel/data/razzo_project_20191010/run_r_cmd_7961172.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-1-0.15/27/parameters.RDa","COMPLETED",5.28886632910699,5.28886632910699,0.2,0.15,1,0.15,3
"1001","/home/richel/data/razzo_project_20191010/run_r_cmd_7961173.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-0-0.1/4/parameters.RDa","COMPLETED",3.29196144138286,3.29196144138286,0.2,0.15,0,0.1,3
"1002","/home/richel/data/razzo_project_20191010/run_r_cmd_7961174.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-0-0.1/3/parameters.RDa","COMPLETED",3.85776770007656,3.85776770007656,0.2,0.15,0,0.1,3
"1003","/home/richel/data/razzo_project_20191010/run_r_cmd_7961175.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-0.5-0.2/39/parameters.RDa","COMPLETED",4.46261766911298,5.90505694714605,0.2,0.15,0.5,0.2,3
"1004","/home/richel/data/razzo_project_20191010/run_r_cmd_7961176.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-0.5-0.2/40/parameters.RDa","COMPLETED",4.22542741418289,5.58173738678058,0.2,0.15,0.5,0.2,3
"1005","/home/richel/data/razzo_project_20191010/run_r_cmd_7961177.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-0.5-0.15/23/parameters.RDa","COMPLETED",2.72055313498531,2.78503057247169,0.2,0.15,0.5,0.15,3
"1006","/home/richel/data/razzo_project_20191010/run_r_cmd_7961178.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-0.5-0.15/24/parameters.RDa","COMPLETED",2.79332310508125,2.79332310508125,0.2,0.15,0.5,0.15,3
"1007","/home/richel/data/razzo_project_20191010/run_r_cmd_7961179.log","/home/richel/data/razzo_project_20191010/data/0.2-0-1-0.15/25/parameters.RDa","COMPLETED",2.83602421874617,2.83602421874617,0.2,0,1,0.15,3
"1008","/home/richel/data/razzo_project_20191010/run_r_cmd_7961180.log","/home/richel/data/razzo_project_20191010/data/0.2-0-1-0.15/26/parameters.RDa","COMPLETED",2.75299092694445,2.85383989285116,0.2,0,1,0.15,3
"1009","/home/richel/data/razzo_project_20191010/run_r_cmd_7961181.log","/home/richel/data/razzo_project_20191010/data/0.2-0-0.5-0.15/21/parameters.RDa","COMPLETED",3.75551724232574,6.09069465809557,0.2,0,0.5,0.15,3
"1010","/home/richel/data/razzo_project_20191010/run_r_cmd_7961182.log","/home/richel/data/razzo_project_20191010/data/0.2-0-0.5-0.15/22/parameters.RDa","COMPLETED",4.70488144334782,6.51206813031527,0.2,0,0.5,0.15,3
"1011","/home/richel/data/razzo_project_20191010/run_r_cmd_7961183.log","/home/richel/data/razzo_project_20191010/data/0.2-0-1-0.2/42/parameters.RDa","COMPLETED",6.78009980802887,8.99820032687113,0.2,0,1,0.2,3
"1012","/home/richel/data/razzo_project_20191010/run_r_cmd_7961184.log","/home/richel/data/razzo_project_20191010/data/0.2-0-1-0.2/41/parameters.RDa","COMPLETED",4.47044923159414,4.47044923159414,0.2,0,1,0.2,3
"1013","/home/richel/data/razzo_project_20191010/run_r_cmd_7961185.log","/home/richel/data/razzo_project_20191010/data/0.2-0-1-0.1/10/parameters.RDa","COMPLETED",4.38846939180143,5.09955567897096,0.2,0,1,0.1,3
"1014","/home/richel/data/razzo_project_20191010/run_r_cmd_7961186.log","/home/richel/data/razzo_project_20191010/data/0.2-0-1-0.1/9/parameters.RDa","COMPLETED",2.97155255784458,2.97155255784458,0.2,0,1,0.1,3
"1015","/home/richel/data/razzo_project_20191010/run_r_cmd_7961187.log","/home/richel/data/razzo_project_20191010/data/0.2-0-2-0.15/30/parameters.RDa","COMPLETED",3.51918134836673,4.0606776937694,0.2,0,2,0.15,3
"1016","/home/richel/data/razzo_project_20191010/run_r_cmd_7961188.log","/home/richel/data/razzo_project_20191010/data/0.2-0-2-0.15/29/parameters.RDa","COMPLETED",4.44585304169015,4.44585304169015,0.2,0,2,0.15,3
"1017","/home/richel/data/razzo_project_20191010/run_r_cmd_7961189.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-1-0.2/44/parameters.RDa","COMPLETED",2.83522762673539,2.8832106831195,0.2,0.15,1,0.2,3
"1018","/home/richel/data/razzo_project_20191010/run_r_cmd_7961190.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-1-0.2/43/parameters.RDa","COMPLETED",2.66776934963971,2.66776934963971,0.2,0.15,1,0.2,3
"1019","/home/richel/data/razzo_project_20191010/run_r_cmd_7961191.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-0-0.2/35/parameters.RDa","COMPLETED",3.21337598530521,3.84992842678813,0.2,0.15,0,0.2,3
"1020","/home/richel/data/razzo_project_20191010/run_r_cmd_7961192.log","/home/richel/data/razzo_project_20191010/data/0.2-0.15-0-0.2/36/parameters.RDa","COMPLETED",4.86644573193733,7.63145153220943,0.2,0.15,0,0.2,3
"1021","/home/richel/data/razzo_project_20191011/run_r_cmd_7961239.log","/home/richel/data/razzo_project_20191011/data/0.2-0-0.5-0.1/5/parameters.RDa","COMPLETED",2.77743572029401,3.62292803862434,0.2,0,0.5,0.1,4
"1022","/home/richel/data/razzo_project_20191011/run_r_cmd_7961240.log","/home/richel/data/razzo_project_20191011/data/0.2-0-0.5-0.1/6/parameters.RDa","COMPLETED",5.07991109706696,5.07991109706696,0.2,0,0.5,0.1,4
"1023","/home/richel/data/razzo_project_20191011/run_r_cmd_7961241.log","/home/richel/data/razzo_project_20191011/data/0.2-0-2-0.2/45/parameters.RDa","COMPLETED",4.88799109305087,6.85048470723324,0.2,0,2,0.2,4
"1024","/home/richel/data/razzo_project_20191011/run_r_cmd_7961242.log","/home/richel/data/razzo_project_20191011/data/0.2-0-2-0.2/46/parameters.RDa","COMPLETED",6.47514916779979,10.1102370352453,0.2,0,2,0.2,4
"1025","/home/richel/data/razzo_project_20191011/run_r_cmd_7961243.log","/home/richel/data/razzo_project_20191011/data/0.2-0-2-0.1/13/parameters.RDa","COMPLETED",7.48888607753193,7.48888607753193,0.2,0,2,0.1,4
"1026","/home/richel/data/razzo_project_20191011/run_r_cmd_7961244.log","/home/richel/data/razzo_project_20191011/data/0.2-0-2-0.1/14/parameters.RDa","COMPLETED",9.3046581773511,12.8625411013416,0.2,0,2,0.1,4
"1027","/home/richel/data/razzo_project_20191011/run_r_cmd_7961245.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-0.5-0.1/8/parameters.RDa","COMPLETED",2.99868691865377,3.87482357476219,0.2,0.15,0.5,0.1,4
"1028","/home/richel/data/razzo_project_20191011/run_r_cmd_7961246.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-0.5-0.1/7/parameters.RDa","COMPLETED",6.00335214624481,6.00335214624481,0.2,0.15,0.5,0.1,4
"1029","/home/richel/data/razzo_project_20191011/run_r_cmd_7961247.log","/home/richel/data/razzo_project_20191011/data/0.2-0-0-0.2/33/parameters.RDa","COMPLETED",3.90209685867876,4.67930288205913,0.2,0,0,0.2,4
"1030","/home/richel/data/razzo_project_20191011/run_r_cmd_7961248.log","/home/richel/data/razzo_project_20191011/data/0.2-0-0-0.2/34/parameters.RDa","COMPLETED",3.26535402052982,4.55136681106979,0.2,0,0,0.2,4
"1031","/home/richel/data/razzo_project_20191011/run_r_cmd_7961249.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-2-0.2/47/parameters.RDa","COMPLETED",7.54303149653363,12.3730258090893,0.2,0.15,2,0.2,4
"1032","/home/richel/data/razzo_project_20191011/run_r_cmd_7961250.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-2-0.2/48/parameters.RDa","COMPLETED",5.56767062994081,5.62526014119986,0.2,0.15,2,0.2,4
"1033","/home/richel/data/razzo_project_20191011/run_r_cmd_7961251.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-0-0.15/19/parameters.RDa","COMPLETED",3.27038003002518,4.3172534999234,0.2,0.15,0,0.15,4
"1034","/home/richel/data/razzo_project_20191011/run_r_cmd_7961252.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-0-0.15/20/parameters.RDa","COMPLETED",2.9055563187507,4.00357155462703,0.2,0.15,0,0.15,4
"1035","/home/richel/data/razzo_project_20191011/run_r_cmd_7961253.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-2-0.1/16/parameters.RDa","COMPLETED",3.62479622635683,3.62479622635683,0.2,0.15,2,0.1,4
"1036","/home/richel/data/razzo_project_20191011/run_r_cmd_7961254.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-2-0.1/15/parameters.RDa","COMPLETED",5.67249881620382,7.01816560179761,0.2,0.15,2,0.1,4
"1037","/home/richel/data/razzo_project_20191011/run_r_cmd_7961255.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-2-0.15/32/parameters.RDa","COMPLETED",6.94737746048213,10.5440423222916,0.2,0.15,2,0.15,4
"1038","/home/richel/data/razzo_project_20191011/run_r_cmd_7961256.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-2-0.15/31/parameters.RDa","COMPLETED",5.69130982812362,7.22752140146393,0.2,0.15,2,0.15,4
"1039","/home/richel/data/razzo_project_20191011/run_r_cmd_7961257.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-1-0.1/12/parameters.RDa","COMPLETED",3.40517622909115,6.00643915345379,0.2,0.15,1,0.1,4
"1040","/home/richel/data/razzo_project_20191011/run_r_cmd_7961258.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-1-0.1/11/parameters.RDa","COMPLETED",5.62831289858374,5.62831289858374,0.2,0.15,1,0.1,4
"1041","/home/richel/data/razzo_project_20191011/run_r_cmd_7961259.log","/home/richel/data/razzo_project_20191011/data/0.2-0-0-0.1/1/parameters.RDa","COMPLETED",3.18803751362483,3.18803751362483,0.2,0,0,0.1,4
"1042","/home/richel/data/razzo_project_20191011/run_r_cmd_7961260.log","/home/richel/data/razzo_project_20191011/data/0.2-0-0-0.1/2/parameters.RDa","COMPLETED",2.8037933574496,2.8037933574496,0.2,0,0,0.1,4
"1043","/home/richel/data/razzo_project_20191011/run_r_cmd_7961261.log","/home/richel/data/razzo_project_20191011/data/0.2-0-0-0.15/18/parameters.RDa","COMPLETED",3.49063040964787,4.28278194827396,0.2,0,0,0.15,4
"1044","/home/richel/data/razzo_project_20191011/run_r_cmd_7961262.log","/home/richel/data/razzo_project_20191011/data/0.2-0-0-0.15/17/parameters.RDa","COMPLETED",2.71939760363644,2.92643075399266,0.2,0,0,0.15,4
"1045","/home/richel/data/razzo_project_20191011/run_r_cmd_7961263.log","/home/richel/data/razzo_project_20191011/data/0.2-0-0.5-0.2/37/parameters.RDa","COMPLETED",5.45670044903002,5.46819256631253,0.2,0,0.5,0.2,4
"1046","/home/richel/data/razzo_project_20191011/run_r_cmd_7961264.log","/home/richel/data/razzo_project_20191011/data/0.2-0-0.5-0.2/38/parameters.RDa","COMPLETED",3.75814733593826,3.75814733593826,0.2,0,0.5,0.2,4
"1047","/home/richel/data/razzo_project_20191011/run_r_cmd_7961265.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-1-0.15/28/parameters.RDa","COMPLETED",4.55136871595036,4.55136871595036,0.2,0.15,1,0.15,4
"1048","/home/richel/data/razzo_project_20191011/run_r_cmd_7961266.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-1-0.15/27/parameters.RDa","COMPLETED",5.09699860797064,9.45767534945164,0.2,0.15,1,0.15,4
"1049","/home/richel/data/razzo_project_20191011/run_r_cmd_7961267.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-0-0.1/4/parameters.RDa","COMPLETED",5.70612667315983,5.70612667315983,0.2,0.15,0,0.1,4
"1050","/home/richel/data/razzo_project_20191011/run_r_cmd_7961268.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-0-0.1/3/parameters.RDa","COMPLETED",3.32513864322882,3.32513864322882,0.2,0.15,0,0.1,4
"1051","/home/richel/data/razzo_project_20191011/run_r_cmd_7961269.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-0.5-0.2/39/parameters.RDa","COMPLETED",3.82860712443471,3.82860712443471,0.2,0.15,0.5,0.2,4
"1052","/home/richel/data/razzo_project_20191011/run_r_cmd_7961270.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-0.5-0.2/40/parameters.RDa","COMPLETED",4.18580337637137,4.18580337637137,0.2,0.15,0.5,0.2,4
"1053","/home/richel/data/razzo_project_20191011/run_r_cmd_7961271.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-0.5-0.15/23/parameters.RDa","COMPLETED",5.93954832946944,7.84890265257539,0.2,0.15,0.5,0.15,4
"1054","/home/richel/data/razzo_project_20191011/run_r_cmd_7961272.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-0.5-0.15/24/parameters.RDa","COMPLETED",3.53275834642686,4.67888046730815,0.2,0.15,0.5,0.15,4
"1055","/home/richel/data/razzo_project_20191011/run_r_cmd_7961273.log","/home/richel/data/razzo_project_20191011/data/0.2-0-1-0.15/25/parameters.RDa","COMPLETED",4.31008188781842,4.8120828467515,0.2,0,1,0.15,4
"1056","/home/richel/data/razzo_project_20191011/run_r_cmd_7961274.log","/home/richel/data/razzo_project_20191011/data/0.2-0-1-0.15/26/parameters.RDa","COMPLETED",3.55438650453406,4.50144764541398,0.2,0,1,0.15,4
"1057","/home/richel/data/razzo_project_20191011/run_r_cmd_7961275.log","/home/richel/data/razzo_project_20191011/data/0.2-0-0.5-0.15/21/parameters.RDa","COMPLETED",3.42367536656339,5.50495130434847,0.2,0,0.5,0.15,4
"1058","/home/richel/data/razzo_project_20191011/run_r_cmd_7961276.log","/home/richel/data/razzo_project_20191011/data/0.2-0-0.5-0.15/22/parameters.RDa","COMPLETED",6.16685597969807,8.30201562025791,0.2,0,0.5,0.15,4
"1059","/home/richel/data/razzo_project_20191011/run_r_cmd_7961277.log","/home/richel/data/razzo_project_20191011/data/0.2-0-1-0.2/42/parameters.RDa","COMPLETED",9.53590254775053,14.2343843551733,0.2,0,1,0.2,4
"1060","/home/richel/data/razzo_project_20191011/run_r_cmd_7961278.log","/home/richel/data/razzo_project_20191011/data/0.2-0-1-0.2/41/parameters.RDa","COMPLETED",5.99087293463871,5.99087293463871,0.2,0,1,0.2,4
"1061","/home/richel/data/razzo_project_20191011/run_r_cmd_7961279.log","/home/richel/data/razzo_project_20191011/data/0.2-0-1-0.1/10/parameters.RDa","COMPLETED",4.42796933399801,5.45678024303637,0.2,0,1,0.1,4
"1062","/home/richel/data/razzo_project_20191011/run_r_cmd_7961280.log","/home/richel/data/razzo_project_20191011/data/0.2-0-1-0.1/9/parameters.RDa","COMPLETED",3.02772816146117,3.348932767786,0.2,0,1,0.1,4
"1063","/home/richel/data/razzo_project_20191011/run_r_cmd_7961281.log","/home/richel/data/razzo_project_20191011/data/0.2-0-2-0.15/30/parameters.RDa","COMPLETED",3.21773251371775,5.00426623693188,0.2,0,2,0.15,4
"1064","/home/richel/data/razzo_project_20191011/run_r_cmd_7961282.log","/home/richel/data/razzo_project_20191011/data/0.2-0-2-0.15/29/parameters.RDa","COMPLETED",9.38152448946812,10.1724456167778,0.2,0,2,0.15,4
"1065","/home/richel/data/razzo_project_20191011/run_r_cmd_7961283.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-1-0.2/44/parameters.RDa","COMPLETED",2.74172333034896,2.74172333034896,0.2,0.15,1,0.2,4
"1066","/home/richel/data/razzo_project_20191011/run_r_cmd_7961284.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-1-0.2/43/parameters.RDa","COMPLETED",5.17426778925736,5.17426778925736,0.2,0.15,1,0.2,4
"1067","/home/richel/data/razzo_project_20191011/run_r_cmd_7961285.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-0-0.2/35/parameters.RDa","COMPLETED",2.89372105419758,3.37217069556256,0.2,0.15,0,0.2,4
"1068","/home/richel/data/razzo_project_20191011/run_r_cmd_7961286.log","/home/richel/data/razzo_project_20191011/data/0.2-0.15-0-0.2/36/parameters.RDa","COMPLETED",4.09911917294372,4.09911917294372,0.2,0.15,0,0.2,4
"1069","/home/richel/data/razzo_project_20191012/run_r_cmd_7962737.log","/home/richel/data/razzo_project_20191012/data/0.2-0-0.5-0.1/5/parameters.RDa","COMPLETED",3.56883674161972,3.87305166613519,0.2,0,0.5,0.1,5
"1070","/home/richel/data/razzo_project_20191012/run_r_cmd_7962738.log","/home/richel/data/razzo_project_20191012/data/0.2-0-0.5-0.1/6/parameters.RDa","COMPLETED",7.64449816673562,7.64449816673562,0.2,0,0.5,0.1,5
"1071","/home/richel/data/razzo_project_20191012/run_r_cmd_7962739.log","/home/richel/data/razzo_project_20191012/data/0.2-0-2-0.2/45/parameters.RDa","COMPLETED",4.81034103718449,8.24155192489599,0.2,0,2,0.2,5
"1072","/home/richel/data/razzo_project_20191012/run_r_cmd_7962740.log","/home/richel/data/razzo_project_20191012/data/0.2-0-2-0.2/46/parameters.RDa","COMPLETED",8.18617737961057,8.48335777015493,0.2,0,2,0.2,5
"1073","/home/richel/data/razzo_project_20191012/run_r_cmd_7962741.log","/home/richel/data/razzo_project_20191012/data/0.2-0-2-0.1/13/parameters.RDa","COMPLETED",4.95685548901011,8.00454040183788,0.2,0,2,0.1,5
"1074","/home/richel/data/razzo_project_20191012/run_r_cmd_7962742.log","/home/richel/data/razzo_project_20191012/data/0.2-0-2-0.1/14/parameters.RDa","COMPLETED",3.49870481601568,15.6810401157418,0.2,0,2,0.1,5
"1075","/home/richel/data/razzo_project_20191012/run_r_cmd_7962743.log","/home/richel/data/razzo_project_20191012/data/0.2-0.15-0.5-0.1/8/parameters.RDa","COMPLETED",3.1610754803324,4.54122924489827,0.2,0.15,0.5,0.1,5
"1076","/home/richel/data/razzo_project_20191012/run_r_cmd_7962744.log","/home/richel/data/razzo_project_20191012/data/0.2-0.15-0.5-0.1/7/parameters.RDa","COMPLETED",4.78729876254001,12.3890590470958,0.2,0.15,0.5,0.1,5
