"","folder","ess_likelihood","tree","best_or_gen"
"310","data/0.2-0-0.5-0.2/298",901,"true","best"
"311","data/0.2-0-0.5-0.2/298",16,"twin","gen"
"312","data/0.2-0-0.5-0.2/298",901,"twin","best"
"313","data/0.2-0-0.5-0.2/299",876,"true","gen"
"314","data/0.2-0-0.5-0.2/299",887,"true","best"
"315","data/0.2-0-0.5-0.2/299",901,"twin","gen"
"316","data/0.2-0-0.5-0.2/299",722,"twin","best"
"317","data/0.2-0-0.5-0.2/300",9,"true","gen"
"318","data/0.2-0-0.5-0.2/300",565,"true","best"
"319","data/0.2-0-0.5-0.2/300",457,"twin","gen"
"320","data/0.2-0-0.5-0.2/300",633,"twin","best"
"321","data/0.2-0-1-0.1/100",651,"true","gen"
"322","data/0.2-0-1-0.1/100",226,"true","best"
"323","data/0.2-0-1-0.1/100",23,"twin","gen"
"324","data/0.2-0-1-0.1/100",855,"twin","best"
"325","data/0.2-0-1-0.1/81",901,"true","gen"
"326","data/0.2-0-1-0.1/81",901,"true","best"
"327","data/0.2-0-1-0.1/81",788,"twin","gen"
"328","data/0.2-0-1-0.1/81",91,"twin","best"
"329","data/0.2-0-1-0.1/82",901,"true","gen"
"330","data/0.2-0-1-0.1/82",173,"true","best"
"331","data/0.2-0-1-0.1/82",901,"twin","gen"
"332","data/0.2-0-1-0.1/82",150,"twin","best"
"333","data/0.2-0-1-0.1/83",896,"true","gen"
"334","data/0.2-0-1-0.1/83",117,"true","best"
"335","data/0.2-0-1-0.1/83",857,"twin","gen"
"336","data/0.2-0-1-0.1/83",780,"twin","best"
"337","data/0.2-0-1-0.1/84",781,"true","gen"
"338","data/0.2-0-1-0.1/84",254,"true","best"
"339","data/0.2-0-1-0.1/84",851,"twin","gen"
"340","data/0.2-0-1-0.1/84",201,"twin","best"
"341","data/0.2-0-1-0.1/85",901,"true","gen"
"342","data/0.2-0-1-0.1/85",186,"true","best"
"343","data/0.2-0-1-0.1/85",901,"twin","gen"
"344","data/0.2-0-1-0.1/85",901,"twin","best"
"345","data/0.2-0-1-0.1/86",101,"true","gen"
"346","data/0.2-0-1-0.1/86",605,"true","best"
"347","data/0.2-0-1-0.1/86",707,"twin","gen"
"348","data/0.2-0-1-0.1/86",775,"twin","best"
"349","data/0.2-0-1-0.1/87",901,"true","gen"
"350","data/0.2-0-1-0.1/87",87,"true","best"
"351","data/0.2-0-1-0.1/87",901,"twin","gen"
"352","data/0.2-0-1-0.1/87",87,"twin","best"
"353","data/0.2-0-1-0.1/88",810,"true","gen"
"354","data/0.2-0-1-0.1/88",901,"true","best"
"355","data/0.2-0-1-0.1/88",827,"twin","gen"
"356","data/0.2-0-1-0.1/88",159,"twin","best"
"357","data/0.2-0-1-0.1/89",4,"true","gen"
"358","data/0.2-0-1-0.1/89",901,"true","best"
"359","data/0.2-0-1-0.1/89",852,"twin","gen"
"360","data/0.2-0-1-0.1/89",281,"twin","best"
"361","data/0.2-0-1-0.1/90",594,"true","gen"
"362","data/0.2-0-1-0.1/90",689,"true","best"
"363","data/0.2-0-1-0.1/90",4,"twin","gen"
"364","data/0.2-0-1-0.1/90",169,"twin","best"
"365","data/0.2-0-1-0.1/91",805,"true","gen"
"366","data/0.2-0-1-0.1/91",223,"true","best"
"367","data/0.2-0-1-0.1/91",862,"twin","gen"
"368","data/0.2-0-1-0.1/91",267,"twin","best"
"369","data/0.2-0-1-0.1/92",843,"true","gen"
"370","data/0.2-0-1-0.1/92",846,"true","best"
"371","data/0.2-0-1-0.1/92",901,"twin","gen"
"372","data/0.2-0-1-0.1/92",771,"twin","best"
"373","data/0.2-0-1-0.1/93",877,"true","gen"
"374","data/0.2-0-1-0.1/93",218,"true","best"
"375","data/0.2-0-1-0.1/93",901,"twin","gen"
"376","data/0.2-0-1-0.1/93",901,"twin","best"
"377","data/0.2-0-1-0.1/94",691,"true","gen"
"378","data/0.2-0-1-0.1/94",559,"true","best"
"379","data/0.2-0-1-0.1/94",12,"twin","gen"
"380","data/0.2-0-1-0.1/94",494,"twin","best"
"381","data/0.2-0-1-0.1/95",845,"true","gen"
"382","data/0.2-0-1-0.1/95",194,"true","best"
"383","data/0.2-0-1-0.1/95",901,"twin","gen"
"384","data/0.2-0-1-0.1/95",901,"twin","best"
"385","data/0.2-0-1-0.1/96",9,"true","gen"
"386","data/0.2-0-1-0.1/96",731,"true","best"
"387","data/0.2-0-1-0.1/96",819,"twin","gen"
"388","data/0.2-0-1-0.1/96",820,"twin","best"
"389","data/0.2-0-1-0.1/97",901,"true","gen"
"390","data/0.2-0-1-0.1/97",901,"true","best"
"391","data/0.2-0-1-0.1/97",901,"twin","gen"
"392","data/0.2-0-1-0.1/97",724,"twin","best"
"393","data/0.2-0-1-0.1/98",5,"true","gen"
"394","data/0.2-0-1-0.1/98",863,"true","best"
"395","data/0.2-0-1-0.1/98",5,"twin","gen"
"396","data/0.2-0-1-0.1/98",22,"twin","best"
"397","data/0.2-0-1-0.1/99",901,"true","gen"
"398","data/0.2-0-1-0.1/99",54,"true","best"
"399","data/0.2-0-1-0.1/99",901,"twin","gen"
"400","data/0.2-0-1-0.1/99",901,"twin","best"
"401","data/0.2-0-1-0.15/201",901,"true","gen"
"402","data/0.2-0-1-0.15/201",901,"true","best"
"403","data/0.2-0-1-0.15/201",703,"twin","gen"
"404","data/0.2-0-1-0.15/201",901,"twin","best"
"405","data/0.2-0-1-0.15/202",809,"true","gen"
"406","data/0.2-0-1-0.15/202",744,"true","best"
"407","data/0.2-0-1-0.15/202",901,"twin","gen"
"408","data/0.2-0-1-0.15/202",759,"twin","best"
"409","data/0.2-0-1-0.15/203",876,"true","gen"
"410","data/0.2-0-1-0.15/203",901,"true","best"
"411","data/0.2-0-1-0.15/203",9,"twin","gen"
"412","data/0.2-0-1-0.15/203",100,"twin","best"
"413","data/0.2-0-1-0.15/204",774,"true","gen"
"414","data/0.2-0-1-0.15/204",172,"true","best"
"415","data/0.2-0-1-0.15/204",901,"twin","gen"
"416","data/0.2-0-1-0.15/204",82,"twin","best"
"417","data/0.2-0-1-0.15/205",690,"true","gen"
"418","data/0.2-0-1-0.15/205",836,"true","best"
"419","data/0.2-0-1-0.15/205",811,"twin","gen"
"420","data/0.2-0-1-0.15/205",709,"twin","best"
"421","data/0.2-0-1-0.15/206",883,"true","gen"
"422","data/0.2-0-1-0.15/206",731,"true","best"
"423","data/0.2-0-1-0.15/206",675,"twin","gen"
"424","data/0.2-0-1-0.15/206",17,"twin","best"
"425","data/0.2-0-1-0.15/207",735,"true","gen"
"426","data/0.2-0-1-0.15/207",901,"true","best"
"427","data/0.2-0-1-0.15/207",776,"twin","gen"
"428","data/0.2-0-1-0.15/207",783,"twin","best"
"429","data/0.2-0-1-0.15/208",335,"true","gen"
"430","data/0.2-0-1-0.15/208",4,"true","best"
"431","data/0.2-0-1-0.15/208",594,"twin","gen"
"432","data/0.2-0-1-0.15/208",15,"twin","best"
"433","data/0.2-0-1-0.15/209",8,"true","gen"
"434","data/0.2-0-1-0.15/209",739,"true","best"
"435","data/0.2-0-1-0.15/209",7,"twin","gen"
"436","data/0.2-0-1-0.15/209",901,"twin","best"
"437","data/0.2-0-1-0.15/210",751,"true","gen"
"438","data/0.2-0-1-0.15/210",187,"true","best"
"439","data/0.2-0-1-0.15/210",789,"twin","gen"
"440","data/0.2-0-1-0.15/210",151,"twin","best"
"441","data/0.2-0-1-0.15/211",654,"true","gen"
"442","data/0.2-0-1-0.15/211",901,"true","best"
"443","data/0.2-0-1-0.15/211",697,"twin","gen"
"444","data/0.2-0-1-0.15/211",103,"twin","best"
"445","data/0.2-0-1-0.15/212",833,"true","gen"
"446","data/0.2-0-1-0.15/212",870,"true","best"
"447","data/0.2-0-1-0.15/212",901,"twin","gen"
"448","data/0.2-0-1-0.15/212",292,"twin","best"
"449","data/0.2-0-1-0.15/213",901,"true","gen"
"450","data/0.2-0-1-0.15/213",109,"true","best"
"451","data/0.2-0-1-0.15/213",587,"twin","gen"
"452","data/0.2-0-1-0.15/213",233,"twin","best"
"453","data/0.2-0-1-0.15/214",487,"true","gen"
"454","data/0.2-0-1-0.15/214",547,"true","best"
"455","data/0.2-0-1-0.15/214",595,"twin","gen"
"456","data/0.2-0-1-0.15/214",390,"twin","best"
"457","data/0.2-0-1-0.15/215",807,"true","gen"
"458","data/0.2-0-1-0.15/215",178,"true","best"
"459","data/0.2-0-1-0.15/215",799,"twin","gen"
"460","data/0.2-0-1-0.15/215",780,"twin","best"
"461","data/0.2-0-1-0.15/216",804,"true","gen"
"462","data/0.2-0-1-0.15/216",772,"true","best"
"463","data/0.2-0-1-0.15/216",574,"twin","gen"
"464","data/0.2-0-1-0.15/216",641,"twin","best"
"465","data/0.2-0-1-0.15/217",901,"true","gen"
"466","data/0.2-0-1-0.15/217",789,"true","best"
"467","data/0.2-0-1-0.15/217",901,"twin","gen"
"468","data/0.2-0-1-0.15/217",81,"twin","best"
"469","data/0.2-0-1-0.15/218",901,"true","gen"
"470","data/0.2-0-1-0.15/218",901,"true","best"
"471","data/0.2-0-1-0.15/218",12,"twin","gen"
"472","data/0.2-0-1-0.15/218",747,"twin","best"
"473","data/0.2-0-1-0.15/219",839,"true","gen"
"474","data/0.2-0-1-0.15/219",891,"true","best"
"475","data/0.2-0-1-0.15/219",708,"twin","gen"
"476","data/0.2-0-1-0.15/219",734,"twin","best"
"477","data/0.2-0-1-0.15/220",744,"true","gen"
"478","data/0.2-0-1-0.15/220",290,"true","best"
"479","data/0.2-0-1-0.15/220",621,"twin","gen"
"480","data/0.2-0-1-0.15/220",661,"twin","best"
"481","data/0.2-0-1-0.2/321",555,"true","gen"
"482","data/0.2-0-1-0.2/321",674,"true","best"
"483","data/0.2-0-1-0.2/321",732,"twin","gen"
"484","data/0.2-0-1-0.2/321",4,"twin","best"
"485","data/0.2-0-1-0.2/322",606,"true","gen"
"486","data/0.2-0-1-0.2/322",4,"true","best"
