"","folder","lambda","mu","nu","q","cond","crown_age","seed"
"346","data/0.2-0.1-1.5-0.1/146",0.2,0.1,1.5,0.1,1,6,146
"347","data/0.2-0.1-1.5-0.1/147",0.2,0.1,1.5,0.1,1,6,147
"348","data/0.2-0.1-1.5-0.1/148",0.2,0.1,1.5,0.1,1,6,148
"349","data/0.2-0.1-1.5-0.1/149",0.2,0.1,1.5,0.1,1,6,149
"350","data/0.2-0.1-1.5-0.1/150",0.2,0.1,1.5,0.1,1,6,150
"351","data/0.2-0.1-1.5-0.1/151",0.2,0.1,1.5,0.1,1,6,151
"352","data/0.2-0.1-1.5-0.1/152",0.2,0.1,1.5,0.1,1,6,152
"353","data/0.2-0.1-1.5-0.1/153",0.2,0.1,1.5,0.1,1,6,153
"354","data/0.2-0.1-1.5-0.1/154",0.2,0.1,1.5,0.1,1,6,154
"355","data/0.2-0.1-1.5-0.1/155",0.2,0.1,1.5,0.1,1,6,155
"356","data/0.2-0.1-1.5-0.1/156",0.2,0.1,1.5,0.1,1,6,156
"357","data/0.2-0.1-1.5-0.1/157",0.2,0.1,1.5,0.1,1,6,157
"358","data/0.2-0.1-1.5-0.1/158",0.2,0.1,1.5,0.1,1,6,158
"359","data/0.2-0.1-1.5-0.1/159",0.2,0.1,1.5,0.1,1,6,159
"360","data/0.2-0.1-1.5-0.1/160",0.2,0.1,1.5,0.1,1,6,160
"361","data/0.2-0.1-1.5-0.15/261",0.2,0.1,1.5,0.15,1,6,261
"362","data/0.2-0.1-1.5-0.15/262",0.2,0.1,1.5,0.15,1,6,262
"363","data/0.2-0.1-1.5-0.15/263",0.2,0.1,1.5,0.15,1,6,263
"364","data/0.2-0.1-1.5-0.15/264",0.2,0.1,1.5,0.15,1,6,264
"365","data/0.2-0.1-1.5-0.15/265",0.2,0.1,1.5,0.15,1,6,265
"366","data/0.2-0.1-1.5-0.15/266",0.2,0.1,1.5,0.15,1,6,266
"367","data/0.2-0.1-1.5-0.15/267",0.2,0.1,1.5,0.15,1,6,267
"368","data/0.2-0.1-1.5-0.15/268",0.2,0.1,1.5,0.15,1,6,268
"369","data/0.2-0.1-1.5-0.15/269",0.2,0.1,1.5,0.15,1,6,269
"370","data/0.2-0.1-1.5-0.15/270",0.2,0.1,1.5,0.15,1,6,270
"371","data/0.2-0.1-1.5-0.15/271",0.2,0.1,1.5,0.15,1,6,271
"372","data/0.2-0.1-1.5-0.15/272",0.2,0.1,1.5,0.15,1,6,272
"373","data/0.2-0.1-1.5-0.15/273",0.2,0.1,1.5,0.15,1,6,273
"374","data/0.2-0.1-1.5-0.15/274",0.2,0.1,1.5,0.15,1,6,274
"375","data/0.2-0.1-1.5-0.15/275",0.2,0.1,1.5,0.15,1,6,275
"376","data/0.2-0.1-1.5-0.15/276",0.2,0.1,1.5,0.15,1,6,276
"377","data/0.2-0.1-1.5-0.15/277",0.2,0.1,1.5,0.15,1,6,277
"378","data/0.2-0.1-1.5-0.15/278",0.2,0.1,1.5,0.15,1,6,278
"379","data/0.2-0.1-1.5-0.15/279",0.2,0.1,1.5,0.15,1,6,279
"380","data/0.2-0.1-1.5-0.15/280",0.2,0.1,1.5,0.15,1,6,280
"381","data/0.2-0.1-1.5-0.2/381",0.2,0.1,1.5,0.2,1,6,381
"382","data/0.2-0.1-1.5-0.2/382",0.2,0.1,1.5,0.2,1,6,382
"383","data/0.2-0.1-1.5-0.2/383",0.2,0.1,1.5,0.2,1,6,383
"384","data/0.2-0.1-1.5-0.2/384",0.2,0.1,1.5,0.2,1,6,384
"385","data/0.2-0.1-1.5-0.2/385",0.2,0.1,1.5,0.2,1,6,385
"386","data/0.2-0.1-1.5-0.2/386",0.2,0.1,1.5,0.2,1,6,386
"387","data/0.2-0.1-1.5-0.2/387",0.2,0.1,1.5,0.2,1,6,387
"388","data/0.2-0.1-1.5-0.2/388",0.2,0.1,1.5,0.2,1,6,388
"389","data/0.2-0.1-1.5-0.2/389",0.2,0.1,1.5,0.2,1,6,389
"390","data/0.2-0.1-1.5-0.2/390",0.2,0.1,1.5,0.2,1,6,390
"391","data/0.2-0.1-1.5-0.2/391",0.2,0.1,1.5,0.2,1,6,391
"392","data/0.2-0.1-1.5-0.2/392",0.2,0.1,1.5,0.2,1,6,392
"393","data/0.2-0.1-1.5-0.2/393",0.2,0.1,1.5,0.2,1,6,393
"394","data/0.2-0.1-1.5-0.2/394",0.2,0.1,1.5,0.2,1,6,394
"395","data/0.2-0.1-1.5-0.2/395",0.2,0.1,1.5,0.2,1,6,395
"396","data/0.2-0.1-1.5-0.2/396",0.2,0.1,1.5,0.2,1,6,396
"397","data/0.2-0.1-1.5-0.2/397",0.2,0.1,1.5,0.2,1,6,397
"398","data/0.2-0.1-1.5-0.2/398",0.2,0.1,1.5,0.2,1,6,398
"399","data/0.2-0.1-1.5-0.2/399",0.2,0.1,1.5,0.2,1,6,399
"400","data/0.2-0.1-1.5-0.2/400",0.2,0.1,1.5,0.2,1,6,400
