"","folder","site_model","clock_model","tree_prior","tree","marg_log_lik","marg_log_lik_sd","weight"
"235","data/0.2-0.15-2-0.2/44","JC69","strict","birth_death","twin",-8511.51746623625,5.45182602021668,0.998398355879444
"236","data/0.2-0.15-2-0.2/44","JC69","strict","yule","twin",-8517.95259878157,6.4749069258657,0.00160162670844415
"237","data/0.2-0.15-2-0.2/44","GTR","strict","birth_death","twin",-8529.38196310194,7.45551938192033,1.74121117756954e-08
"238","data/0.2-0.15-2-0.2/44","JC69","strict","birth_death","true",-6727.46780209601,4.9556359664711,0.709795199916995
"239","data/0.2-0.15-2-0.2/44","JC69","strict","yule","true",-6728.3621916927,5.31048128580415,0.290204800082816
"240","data/0.2-0.15-2-0.2/44","GTR","strict","birth_death","true",-6756.42280885093,7.63938539175655,1.88857136673846e-13
"241","data/0.2-0.15-2.5-0.1/15","JC69","strict","birth_death","twin",-24919.0594903323,13.5077268619851,3.26644531021176e-07
"242","data/0.2-0.15-2.5-0.1/15","JC69","strict","yule","twin",-24904.1250973405,10.36487387465,0.999999673355469
"243","data/0.2-0.15-2.5-0.1/15","GTR","strict","birth_death","twin",-24958.5068791262,16.0172791109586,2.4115269100401e-24
"244","data/0.2-0.15-2.5-0.1/15","JC69","strict","birth_death","true",-27829.8195092557,14.8104585850763,0.999999993548507
"245","data/0.2-0.15-2.5-0.1/15","JC69","strict","yule","true",-54066.5039225754,0.861377868149948,0
"246","data/0.2-0.15-2.5-0.1/15","GTR","strict","birth_death","true",-27848.6784635215,15.0793551211702,6.45149292157401e-09
"247","data/0.2-0.15-2.5-0.1/16","JC69","strict","birth_death","twin",-19010.0964086754,14.3932210759812,0.108575479123363
"248","data/0.2-0.15-2.5-0.1/16","JC69","strict","yule","twin",-19007.9910334982,11.7179547908572,0.891424520876637
"249","data/0.2-0.15-2.5-0.1/16","GTR","strict","birth_death","twin",-19046.5673456183,15.2380842764875,1.572552271774e-17
"250","data/0.2-0.15-2.5-0.1/16","JC69","strict","birth_death","true",-19358.4757665376,12.6767910279028,4.85394132188667e-16
"251","data/0.2-0.15-2.5-0.1/16","JC69","strict","yule","true",-19323.2141960683,12.6551143262146,1
"252","data/0.2-0.15-2.5-0.1/16","GTR","strict","birth_death","true",-19386.8100859995,14.5796689540517,2.4024587032869e-28
"253","data/0.2-0.15-2.5-0.15/31","JC69","strict","birth_death","twin",-89333.2527297342,34.9953855806555,0.99999999983223
"254","data/0.2-0.15-2.5-0.15/31","JC69","strict","yule","twin",-89355.7611544713,36.3341453644373,1.67770400109464e-10
"255","data/0.2-0.15-2.5-0.15/31","GTR","strict","birth_death","twin",-89411.4971742804,32.6886061837547,1.04440632653003e-34
"256","data/0.2-0.15-2.5-0.15/31","JC69","strict","birth_death","true",-110036.242630547,34.3140761729946,1.0707185123948e-07
"257","data/0.2-0.15-2.5-0.15/31","JC69","strict","yule","true",-110020.192864934,35.9616401758599,0.999999892433261
"258","data/0.2-0.15-2.5-0.15/31","GTR","strict","birth_death","true",-110041.619555166,35.2620309781814,4.9488765475424e-10
"259","data/0.2-0.15-2.5-0.15/32","JC69","strict","birth_death","twin",-18855.8400924762,11.4607485552044,0.999999998827611
"260","data/0.2-0.15-2.5-0.15/32","JC69","strict","yule","twin",-18876.4043149426,14.4789638261198,1.17238879132829e-09
"261","data/0.2-0.15-2.5-0.15/32","GTR","strict","birth_death","twin",-18891.7487834029,12.4585503690947,2.5412867824765e-16
"262","data/0.2-0.15-2.5-0.15/32","JC69","strict","birth_death","true",-18518.0442135393,11.1702818666844,0.999998958997973
"263","data/0.2-0.15-2.5-0.15/32","JC69","strict","yule","true",-18531.8195393227,11.3965272873183,1.04100202354372e-06
"264","data/0.2-0.15-2.5-0.15/32","GTR","strict","birth_death","true",-18551.305107875,12.5452036767517,3.5890265802518e-15
"265","data/0.2-0.15-2.5-0.2/47","JC69","strict","birth_death","twin",-49783.6529580824,28.5303044552563,1
"266","data/0.2-0.15-2.5-0.2/47","JC69","strict","yule","twin",-49865.208477086,30.403278180588,3.80967675451413e-36
"267","data/0.2-0.15-2.5-0.2/47","GTR","strict","birth_death","twin",-49874.0687739704,33.1610903186938,5.40642376019896e-40
"268","data/0.2-0.15-2.5-0.2/47","JC69","strict","birth_death","true",-54546.6306308328,28.2453891239215,0.129146644149522
"269","data/0.2-0.15-2.5-0.2/47","JC69","strict","yule","true",-54544.7221057681,24.9242737896674,0.870853355850478
"270","data/0.2-0.15-2.5-0.2/47","GTR","strict","birth_death","true",-54585.7855412235,30.35446696554,1.27738438653595e-18
