"","folder","ess_likelihood","tree","best_or_gen"
"923","data/0.2-0.15-2.5-0.2/234",198,"twin","gen"
"924","data/0.2-0.15-2.5-0.2/234",120,"twin","best"
"925","data/0.2-0.15-2.5-0.2/235",682,"true","gen"
"926","data/0.2-0.15-2.5-0.2/235",742,"true","best"
"927","data/0.2-0.15-2.5-0.2/235",471,"twin","gen"
"928","data/0.2-0.15-2.5-0.2/235",754,"twin","best"
"929","data/0.2-0.15-2.5-0.2/236",7,"true","gen"
"930","data/0.2-0.15-2.5-0.2/236",83,"true","best"
"931","data/0.2-0.15-2.5-0.2/236",14,"twin","gen"
"932","data/0.2-0.15-2.5-0.2/236",23,"twin","best"
"933","data/0.2-0.15-2.5-0.2/237",639,"true","gen"
"934","data/0.2-0.15-2.5-0.2/237",743,"true","best"
"935","data/0.2-0.15-2.5-0.2/237",626,"twin","gen"
"936","data/0.2-0.15-2.5-0.2/237",7,"twin","best"
"937","data/0.2-0.15-2.5-0.2/238",33,"true","gen"
"938","data/0.2-0.15-2.5-0.2/238",163,"true","best"
"939","data/0.2-0.15-2.5-0.2/238",144,"twin","gen"
"940","data/0.2-0.15-2.5-0.2/238",3,"twin","best"
"941","data/0.2-0.15-2.5-0.2/239",4,"true","gen"
"942","data/0.2-0.15-2.5-0.2/239",3,"true","best"
"943","data/0.2-0.15-2.5-0.2/239",72,"twin","gen"
"944","data/0.2-0.15-2.5-0.2/239",101,"twin","best"
"945","data/0.2-0.15-2.5-0.2/240",528,"true","gen"
"946","data/0.2-0.15-2.5-0.2/240",439,"true","best"
"947","data/0.2-0.15-2.5-0.2/240",181,"twin","gen"
"948","data/0.2-0.15-2.5-0.2/240",257,"twin","best"
